date,sqft_living,price,bedrooms,bathrooms,price_category
2015-03-31,4560,1490000.0,3,3.5,high_end
2014-09-11,3620,1490000.0,5,3.5,high_end
2014-08-22,6880,1488000.0,5,6.0,high_end
2014-07-18,5180,1488000.0,4,4.25,high_end
2015-05-06,4430,1485000.0,6,2.75,high_end
2014-10-01,3730,1485000.0,4,3.25,high_end
2014-06-12,4030,1485000.0,4,3.75,high_end
2014-10-02,3930,1485000.0,4,3.5,high_end
2014-09-23,4570,1484900.0,5,2.5,high_end
2015-05-07,3290,1482500.0,3,2.25,high_end
2014-08-20,5220,1481000.0,4,3.5,high_end
2014-07-23,3920,1480000.0,4,2.25,high_end
2014-07-28,4070,1480000.0,3,3.5,high_end
2014-07-11,3700,1480000.0,3,3.25,high_end
2014-07-21,4470,1476000.0,3,2.25,high_end
2014-12-10,3680,1475000.0,5,3.25,high_end
2014-08-27,3050,1475000.0,4,3.0,high_end
2015-01-14,4770,1475000.0,5,4.0,high_end
2015-04-21,2570,1475000.0,3,2.5,high_end
2015-02-18,3910,1475000.0,3,2.75,high_end
2014-11-20,3030,1470000.0,4,2.5,high_end
2014-05-19,5010,1468000.0,4,3.25,high_end
2014-07-09,4230,1465000.0,6,4.5,high_end
2015-01-02,4930,1465000.0,4,4.0,high_end
2014-10-30,2800,1465000.0,4,2.5,high_end
2015-02-06,2480,1465000.0,3,1.5,high_end
2014-06-20,3840,1462500.0,5,3.25,high_end
2014-10-17,4200,1460000.0,4,3.5,high_end
2015-04-28,4620,1459000.0,4,4.0,high_end
2014-09-29,2650,1457000.0,4,1.5,high_end
2015-02-25,4070,1454000.0,5,4.0,high_end
2015-03-19,2070,1452000.0,2,3.25,high_end
2015-05-02,3970,1450000.0,3,4.5,high_end
2015-03-25,3720,1450000.0,4,3.5,high_end
2015-02-24,4110,1450000.0,3,3.5,high_end
2015-03-27,2230,1450000.0,3,1.75,high_end
2014-08-05,3100,1450000.0,4,3.25,high_end
2014-10-31,3090,1450000.0,5,2.75,high_end
2014-10-21,4170,1450000.0,5,3.5,high_end
2015-02-27,2860,1450000.0,4,3.5,high_end
2015-03-27,2820,1450000.0,4,3.5,high_end
2014-07-07,3770,1450000.0,4,3.25,high_end
2014-10-07,3940,1450000.0,3,2.75,high_end
2014-11-24,4300,1450000.0,4,3.5,high_end
2014-10-13,4360,1450000.0,4,3.5,high_end
2015-04-01,5000,1450000.0,4,3.5,high_end
2014-10-13,4380,1450000.0,3,3.0,high_end
2015-03-02,2750,1450000.0,4,2.75,high_end
2014-08-07,3200,1445000.0,4,2.5,high_end
2015-04-01,3470,1445000.0,4,3.5,high_end
2014-12-01,2660,1444000.0,4,2.75,high_end
2014-10-06,3720,1443920.0,4,3.0,high_end
2015-04-23,2630,1442500.0,3,2.25,high_end
2014-08-28,2720,1442500.0,2,2.5,high_end
2014-10-14,2410,1440000.0,4,1.75,high_end
2014-06-19,3870,1440000.0,3,3.5,high_end
2014-12-01,3420,1438890.0,5,3.5,high_end
2014-09-02,4410,1437500.0,4,3.75,high_end
2015-03-30,4970,1436000.0,4,3.5,high_end
2014-11-06,2910,1430800.0,4,2.5,high_end
2014-10-29,3350,1430000.0,5,4.25,high_end
2015-03-03,1890,1430000.0,3,2.0,high_end
2014-09-11,3380,1430000.0,4,2.5,high_end
2015-03-04,2710,1430000.0,3,2.75,high_end
2014-12-29,2840,1425000.0,5,3.0,high_end
2014-05-29,4960,1425000.0,4,4.25,high_end
2015-03-24,4630,1425000.0,4,5.0,high_end
2014-05-05,2220,1425000.0,2,2.5,high_end
2015-04-01,3950,1420000.0,5,3.25,high_end
2014-10-28,4020,1419000.0,5,3.25,high_end
2014-06-05,4670,1415000.0,4,5.25,high_end
2014-10-09,3600,1415000.0,4,3.25,high_end
2014-08-11,3110,1415000.0,4,3.0,high_end
2014-07-02,3180,1411600.0,2,2.5,high_end
2015-04-20,2180,1410000.0,2,2.0,high_end
2014-06-26,3250,1410000.0,4,2.25,high_end
2014-08-25,4920,1408760.0,4,4.0,high_end
2014-12-05,3580,1406890.0,5,2.25,high_end
2014-05-19,3410,1405000.0,4,3.5,high_end
2015-04-08,3130,1400000.0,3,2.75,high_end
2015-04-27,4380,1400000.0,4,3.5,high_end
2014-08-22,3780,1400000.0,4,2.25,high_end
2014-08-29,4070,1400000.0,4,2.5,high_end
2014-08-04,4040,1400000.0,4,2.5,high_end
2014-10-09,4300,1400000.0,5,3.25,high_end
2015-04-02,2770,1400000.0,4,2.5,high_end
2014-05-13,3530,1400000.0,5,4.25,high_end
2014-05-28,4700,1400000.0,4,3.25,high_end
2014-05-02,2920,1400000.0,4,2.5,high_end
2014-05-28,2980,1400000.0,4,3.25,high_end
2015-03-24,4140,1400000.0,5,3.25,high_end
2015-03-25,3520,1400000.0,4,2.5,high_end
2014-12-11,3700,1400000.0,5,3.75,high_end
2015-01-30,3020,1400000.0,3,3.25,high_end
2014-05-14,2550,1400000.0,3,2.5,high_end
2014-06-18,2020,1400000.0,3,2.0,high_end
2014-08-05,3850,1400000.0,5,3.0,high_end
2014-10-31,3080,1400000.0,4,4.5,high_end
2015-03-17,4620,1400000.0,9,4.0,high_end
2014-12-09,4290,1400000.0,4,3.25,high_end
2015-04-09,4700,1400000.0,5,4.0,high_end
2014-10-22,4230,1400000.0,5,4.25,high_end
2014-06-18,3870,1399950.0,4,2.75,high_end
2014-10-10,2560,1399000.0,3,2.5,high_end
2015-04-02,2640,1398000.0,5,2.25,high_end
2015-02-27,2910,1398000.0,3,2.5,high_end
2014-07-29,3960,1395710.0,4,2.25,high_end
2014-05-05,4010,1395000.0,5,3.5,high_end
2014-08-15,3560,1395000.0,4,3.5,high_end
2014-10-28,3520,1395000.0,4,3.0,high_end
2014-12-12,4240,1393000.0,3,3.5,high_end
2015-03-13,3130,1389000.0,4,3.5,high_end
2015-04-28,2940,1388000.0,4,2.25,high_end
2015-03-27,2650,1388000.0,5,1.75,high_end
2014-09-22,3450,1388000.0,4,2.5,high_end
2014-11-18,2400,1388000.0,3,1.25,high_end
2014-06-26,4040,1388000.0,4,3.0,high_end
2014-06-26,2480,1387800.0,3,3.0,high_end
2015-04-21,4010,1387000.0,4,3.5,high_end
2015-04-21,4490,1387000.0,4,4.5,high_end
2014-07-30,3230,1385000.0,4,3.5,high_end
2014-09-11,2490,1385000.0,3,3.0,high_end
2014-08-11,4010,1385000.0,4,3.5,high_end
2014-05-30,5700,1385000.0,6,2.75,high_end
2015-04-10,4860,1385000.0,4,3.25,high_end
2014-11-10,3290,1385000.0,5,3.75,high_end
2014-08-22,2930,1385000.0,3,2.25,high_end
2014-06-18,4290,1384000.0,4,3.25,high_end
2014-05-27,3160,1381000.0,4,3.75,high_end
2015-05-12,4050,1380000.0,5,4.25,high_end
2015-03-05,5740,1380000.0,6,4.5,high_end
2014-07-23,3786,1379900.0,3,3.25,high_end
2015-01-14,3450,1378600.0,5,3.25,high_end
2014-12-09,5150,1378000.0,5,3.5,high_end
2015-04-03,3680,1378000.0,5,3.5,high_end
2014-10-24,3500,1375000.0,4,3.5,high_end
2015-01-21,3130,1375000.0,4,3.5,high_end
2014-10-29,3330,1375000.0,5,3.75,high_end
2014-12-24,4350,1375000.0,5,4.5,high_end
2014-10-22,1850,1375000.0,3,1.5,high_end
2014-07-15,3760,1375000.0,5,4.0,high_end
2014-05-09,3720,1370000.0,4,2.75,high_end
2014-06-06,2460,1370000.0,2,2.25,high_end
2015-04-14,3510,1370000.0,5,2.25,high_end
2014-06-11,4210,1365000.0,5,3.5,high_end
2014-10-07,5310,1365000.0,4,4.75,high_end
2014-07-14,2700,1365000.0,2,3.25,high_end
2014-05-30,2090,1365000.0,3,2.5,high_end
2015-02-23,3560,1364000.0,4,2.5,high_end
2014-10-09,2310,1362500.0,3,2.0,high_end
2014-07-07,5430,1360000.0,4,3.0,high_end
2015-03-23,4120,1360000.0,4,3.5,high_end
2015-02-24,2620,1360000.0,2,1.75,high_end
2014-07-01,4270,1356920.0,4,3.5,high_end
2014-08-14,4960,1355000.0,5,3.75,high_end
2014-05-29,5960,1355000.0,5,3.5,high_end
2015-04-24,3600,1355000.0,3,2.5,high_end
2014-07-09,3550,1355000.0,4,3.5,high_end
2014-06-25,2680,1355000.0,3,1.5,high_end
2015-04-23,5230,1350000.0,4,4.75,high_end
2015-03-03,4680,1350000.0,4,3.5,high_end
2014-08-01,2070,1350000.0,3,2.0,high_end
2014-07-21,2390,1350000.0,3,2.5,high_end
2014-06-09,3300,1350000.0,4,3.25,high_end
2014-07-28,4800,1350000.0,5,3.5,high_end
2015-01-28,3420,1350000.0,4,4.5,high_end
2014-09-09,3030,1350000.0,4,3.25,high_end
2015-03-17,2240,1350000.0,4,2.0,high_end
2014-09-26,3500,1350000.0,4,3.5,high_end
2014-09-03,5370,1350000.0,4,3.25,high_end
2015-05-07,2000,1350000.0,4,1.75,high_end
2015-04-23,5530,1350000.0,5,3.0,high_end
2014-11-12,3600,1350000.0,4,3.5,high_end
2014-08-05,4100,1350000.0,4,3.75,high_end
2015-03-11,2753,1350000.0,3,2.5,high_end
2015-04-30,4740,1349000.0,4,3.5,high_end
2014-10-31,3540,1348000.0,5,3.25,high_end
2015-04-29,4640,1348000.0,4,3.5,high_end
2014-05-12,3380,1346400.0,5,1.75,high_end
2015-03-25,3440,1345000.0,4,3.25,high_end
2014-06-26,3190,1340000.0,4,3.5,high_end
2014-07-21,2760,1340000.0,4,3.0,high_end
2014-05-07,2960,1340000.0,3,3.0,high_end
2015-01-30,2980,1339000.0,4,3.5,high_end
2014-10-21,2130,1339000.0,4,3.75,high_end
2014-06-09,4250,1339000.0,4,2.5,high_end
2014-09-05,2730,1338750.0,3,2.75,high_end
2014-10-30,2900,1337500.0,4,2.5,high_end
2014-06-13,4200,1335000.0,5,2.25,high_end
2014-12-18,2300,1335000.0,4,1.75,high_end
2014-11-21,5050,1335000.0,4,4.0,high_end
2014-11-13,3130,1333000.0,4,4.5,high_end
2014-06-25,1940,1330000.0,3,1.5,high_end
2015-04-07,3440,1330000.0,4,3.5,high_end
2015-04-20,3340,1328000.0,5,3.0,high_end
2015-03-24,3260,1328000.0,4,2.25,high_end
2015-02-25,2960,1326000.0,3,2.25,high_end
2014-05-23,3370,1325000.0,4,3.0,high_end
2014-11-24,2280,1325000.0,3,2.5,high_end
2015-02-23,3180,1325000.0,3,3.0,high_end
2014-06-17,4420,1325000.0,4,4.0,high_end
2014-08-11,2850,1325000.0,4,3.25,high_end
2014-06-19,2440,1325000.0,4,2.5,high_end
2014-10-01,2470,1325000.0,4,3.25,high_end
2014-07-10,5720,1325000.0,6,4.25,high_end
2014-08-08,4010,1325000.0,4,2.5,high_end
2015-03-06,2170,1325000.0,4,3.5,high_end
2014-06-20,2870,1325000.0,4,2.25,high_end
2014-06-12,3200,1325000.0,5,2.25,high_end
2015-04-30,3590,1325000.0,3,2.5,high_end
2014-07-29,6400,1325000.0,3,3.75,high_end
2014-10-01,2360,1325000.0,3,2.25,high_end
2014-11-11,3440,1324050.0,3,3.25,high_end
2014-08-25,2410,1321620.0,5,2.75,high_end
2015-04-08,2230,1321500.0,3,3.0,high_end
2014-07-29,3470,1320000.0,4,3.25,high_end
2014-12-19,2040,1320000.0,3,1.75,high_end
2014-07-25,2680,1320000.0,3,2.75,high_end
2014-06-20,4410,1320000.0,4,3.5,high_end
2014-12-20,2120,1320000.0,4,3.0,high_end
2014-11-17,6110,1320000.0,4,5.25,high_end
2015-02-13,4420,1315000.0,5,4.0,high_end
2014-12-08,2860,1315000.0,4,3.0,high_end
2014-05-12,3460,1315000.0,4,3.5,high_end
2014-09-24,3180,1315000.0,4,2.25,high_end
2015-02-20,2980,1313000.0,6,3.0,high_end
2015-01-21,4030,1312000.0,3,3.25,high_end
2014-11-17,3490,1311000.0,4,3.75,high_end
2015-01-21,3950,1310000.0,2,2.25,high_end
2015-05-27,3750,1310000.0,4,2.25,high_end
2014-11-25,3650,1310000.0,5,3.0,high_end
2014-06-19,4750,1309500.0,4,4.5,high_end
2014-06-30,2680,1309500.0,4,2.5,high_end
2014-09-09,3200,1308000.0,5,2.5,high_end
2014-05-08,2800,1307000.0,5,3.25,high_end
2014-08-01,2770,1306000.0,5,2.5,high_end
2014-07-31,3270,1305000.0,5,3.5,high_end
2015-04-27,3440,1305000.0,4,3.5,high_end
2015-04-23,3590,1302000.0,4,3.5,high_end
2015-03-16,2040,1300000.0,3,1.0,high_end
2014-07-02,2610,1300000.0,4,1.75,high_end
2014-06-05,3902,1300000.0,6,4.5,high_end
2015-04-07,4120,1300000.0,3,2.75,high_end
2015-02-25,2350,1300000.0,3,2.0,high_end
2014-10-10,2130,1300000.0,5,1.75,high_end
2014-05-20,4380,1300000.0,4,3.5,high_end
2014-05-12,2330,1300000.0,4,3.25,high_end
2014-07-23,4120,1300000.0,4,3.0,high_end
2015-01-12,3110,1300000.0,4,2.5,high_end
2014-10-02,3470,1300000.0,4,2.5,high_end
2014-07-15,1670,1300000.0,5,1.0,high_end
2014-07-25,4060,1300000.0,4,1.75,high_end
2014-06-20,3366,1300000.0,5,4.0,high_end
2014-07-25,3350,1300000.0,3,2.5,high_end
2014-11-24,6563,1300000.0,6,3.5,high_end
2014-07-07,2360,1300000.0,4,2.25,high_end
2015-03-02,4170,1300000.0,5,2.5,high_end
2015-04-02,4450,1300000.0,5,3.75,high_end
2014-11-13,3400,1300000.0,3,3.25,high_end
2014-06-06,4270,1300000.0,4,4.0,high_end
2014-08-05,3870,1299890.0,5,4.0,high_end
2015-03-23,2690,1298890.0,5,2.25,high_end
2014-06-03,2790,1298000.0,4,3.5,high_end
2014-08-23,2860,1298000.0,4,2.25,high_end
2014-07-01,2630,1297000.0,6,2.75,high_end
2014-06-24,4810,1295650.0,0,0.0,high_end
2014-12-09,3700,1295000.0,5,3.5,high_end
2015-03-24,3450,1295000.0,3,2.75,high_end
2015-05-08,3490,1295000.0,5,3.75,high_end
2015-04-21,4440,1295000.0,5,4.0,high_end
2014-08-21,2910,1295000.0,2,2.5,high_end
2014-11-05,3340,1295000.0,3,2.75,high_end
2015-03-12,3790,1295000.0,4,3.5,high_end
2015-03-31,3070,1295000.0,4,2.5,high_end
2015-03-17,4090,1290000.0,5,3.5,high_end
2015-04-16,3430,1290000.0,4,2.5,high_end
2015-02-02,4360,1289990.0,5,4.0,high_end
2015-01-02,3100,1289000.0,4,3.5,high_end
2014-06-23,2190,1289000.0,3,2.5,high_end
2014-09-10,3210,1289000.0,5,3.5,high_end
2015-01-21,3240,1288000.0,3,2.5,high_end
2014-08-15,3700,1288000.0,4,3.5,high_end
2015-03-20,4050,1288000.0,5,4.0,high_end
2014-10-16,3440,1285000.0,4,3.5,high_end
2015-03-26,2980,1285000.0,5,3.5,high_end
2014-07-30,4080,1285000.0,4,3.5,high_end
2015-01-30,2440,1285000.0,3,2.25,high_end
2014-05-28,3240,1285000.0,4,2.5,high_end
2015-02-13,5040,1284000.0,5,4.25,high_end
2014-10-20,3560,1280600.0,4,2.5,high_end
2014-12-15,4340,1280000.0,4,3.5,high_end
2014-07-06,3160,1280000.0,4,2.5,high_end
2014-08-08,3650,1280000.0,9,4.5,high_end
2014-09-25,3260,1280000.0,4,3.0,high_end
2015-02-10,3400,1280000.0,5,2.5,high_end
2014-06-25,4660,1280000.0,4,3.5,high_end
2014-06-06,3010,1280000.0,4,3.5,high_end
2015-04-03,3080,1280000.0,4,3.25,high_end
2014-07-30,4390,1278000.0,4,4.0,high_end
2014-08-28,6160,1275000.0,6,5.25,high_end
2014-10-03,3720,1275000.0,4,1.75,high_end
2014-07-07,3870,1275000.0,3,2.5,high_end
2014-11-06,3530,1275000.0,4,3.5,high_end
2014-12-09,2720,1275000.0,4,2.5,high_end
2014-12-17,5844,1275000.0,4,3.5,high_end
2014-05-20,2850,1275000.0,4,2.0,high_end
2014-07-31,3820,1274950.0,4,2.75,high_end
2015-04-02,2040,1272500.0,4,1.75,high_end
2014-09-29,3200,1272000.0,4,2.75,high_end
2014-12-23,3020,1272000.0,4,3.25,high_end
2014-12-04,3950,1270000.0,5,3.0,high_end
2014-05-16,5520,1270000.0,4,3.0,high_end
2014-06-04,3200,1270000.0,5,2.5,high_end
2015-05-04,4410,1268890.0,5,3.25,high_end
2015-05-07,4640,1267500.0,4,3.5,high_end
2014-09-15,3060,1266520.0,3,2.5,high_end
2015-02-23,2240,1265000.0,3,1.75,high_end
2014-12-02,2870,1265000.0,4,2.25,high_end
2014-09-11,3640,1265000.0,4,3.25,high_end
2015-04-22,3130,1265000.0,4,3.0,high_end
2014-05-12,3490,1264000.0,4,3.75,high_end
2014-07-17,2210,1262000.0,2,3.0,high_end
2014-07-14,3730,1260500.0,4,2.5,high_end
2015-03-30,2700,1260000.0,2,1.5,high_end
2014-10-10,3220,1260000.0,3,3.5,high_end
2014-11-10,3230,1260000.0,3,3.0,high_end
2014-09-25,3110,1260000.0,3,2.5,high_end
2014-09-29,2970,1260000.0,4,2.0,high_end
2014-07-31,2880,1260000.0,4,2.5,high_end
2014-10-01,4360,1258000.0,4,3.25,high_end
2014-05-30,3150,1256500.0,4,2.5,high_end
2014-12-30,4180,1255780.0,5,4.0,high_end
2014-05-15,3200,1255000.0,4,2.5,high_end
2015-04-09,3510,1255000.0,4,2.5,high_end
2015-03-19,1830,1250000.0,4,2.25,high_end
2014-11-10,3670,1250000.0,3,2.5,high_end
2014-12-17,4120,1250000.0,4,2.75,high_end
2014-10-28,2780,1250000.0,3,2.75,high_end
2014-08-02,3160,1250000.0,4,3.25,high_end
2015-05-01,3510,1250000.0,5,3.5,high_end
2014-12-15,2070,1250000.0,3,2.5,high_end
2014-08-27,3830,1250000.0,4,3.75,high_end
2014-08-06,5000,1250000.0,5,5.0,high_end
2014-12-12,2960,1250000.0,4,2.5,high_end
2014-06-24,3220,1250000.0,4,2.5,high_end
2015-03-10,3300,1250000.0,4,2.25,high_end
2014-07-10,3460,1250000.0,3,3.0,high_end
2014-07-09,2920,1250000.0,4,2.5,high_end
2014-06-26,3760,1250000.0,3,3.0,high_end
2014-06-02,3160,1250000.0,5,3.25,high_end
2015-04-27,3310,1250000.0,4,3.0,high_end
2014-10-22,2960,1250000.0,5,2.75,high_end
2014-11-25,4980,1250000.0,4,4.25,high_end
2014-06-10,3700,1250000.0,4,2.5,high_end
2014-12-04,3710,1250000.0,5,2.75,high_end
2014-07-22,4520,1250000.0,4,3.75,high_end
2014-05-08,3820,1250000.0,4,3.25,high_end
2015-01-26,2710,1250000.0,3,2.5,high_end
2015-03-30,3930,1250000.0,5,3.25,high_end
2015-03-26,4040,1250000.0,4,2.5,high_end
2014-09-24,3160,1250000.0,4,3.25,high_end
2015-04-14,3190,1249000.0,4,3.5,high_end
2015-04-14,3950,1249000.0,5,3.25,high_end
2014-10-08,2310,1248000.0,2,2.5,high_end
2015-04-14,1810,1247000.0,1,1.25,high_end
2014-12-15,3370,1245000.0,5,2.5,high_end
2014-09-26,4610,1245000.0,3,3.0,high_end
2014-09-04,3750,1245000.0,6,3.25,high_end
2015-03-19,2680,1242500.0,4,2.75,high_end
2014-11-07,4700,1242000.0,4,3.5,high_end
2014-08-04,5790,1240420.0,5,3.25,high_end
2014-06-20,6630,1240000.0,7,5.5,high_end
2014-06-10,2830,1240000.0,5,3.0,high_end
2014-11-10,2660,1240000.0,3,2.5,high_end
2015-04-15,3010,1240000.0,4,3.0,high_end
2014-09-08,3330,1240000.0,4,3.0,high_end
2014-07-09,5430,1240000.0,5,3.5,high_end
2014-06-19,3820,1240000.0,4,3.5,high_end
2014-06-12,4410,1240000.0,5,4.0,high_end
2014-07-25,4670,1238000.0,4,3.5,high_end
2014-12-08,5120,1237500.0,4,4.5,high_end
2015-04-30,5180,1237500.0,4,3.25,high_end
2015-03-26,3180,1236300.0,5,3.5,high_end
2015-04-27,1670,1236000.0,3,1.5,high_end
2014-06-20,3240,1234580.0,5,3.25,high_end
2015-04-22,2470,1234570.0,2,2.5,high_end
2015-03-06,2660,1234000.0,4,3.0,high_end
2015-03-26,2660,1230000.0,3,2.5,high_end
2014-06-30,2200,1230000.0,3,1.75,high_end
2014-06-10,3040,1230000.0,4,2.5,high_end
2014-09-23,4390,1230000.0,5,4.0,high_end
2014-06-25,3770,1229000.0,4,3.5,high_end
2014-06-12,5730,1228000.0,4,2.5,high_end
2014-12-05,3180,1227500.0,4,2.5,high_end
2014-08-07,2020,1225000.0,4,2.25,high_end
2014-11-25,3440,1225000.0,5,2.25,high_end
2015-01-12,2980,1225000.0,3,2.25,high_end
2014-08-01,3420,1225000.0,3,2.5,high_end
2014-12-31,2600,1225000.0,4,2.5,high_end
2014-06-09,2740,1225000.0,4,2.5,high_end
2014-07-16,3680,1225000.0,3,3.5,high_end
2014-07-31,3410,1225000.0,4,2.75,high_end
2014-05-06,3490,1225000.0,4,2.25,high_end
2014-10-28,3120,1225000.0,4,2.5,high_end
2014-05-12,5420,1225000.0,4,4.5,high_end
2014-09-10,3732,1225000.0,5,4.5,high_end
2014-05-12,3070,1225000.0,4,2.25,high_end
2014-10-07,2860,1225000.0,3,2.5,high_end
2015-03-20,2930,1225000.0,6,2.25,high_end
2014-05-14,4910,1222500.0,4,3.5,high_end
2014-05-21,3240,1220000.0,4,2.5,high_end
2015-04-17,3030,1220000.0,3,3.25,high_end
2014-08-05,3200,1220000.0,4,2.25,high_end
2014-06-23,3520,1220000.0,4,3.75,high_end
2014-10-30,2640,1220000.0,3,2.25,high_end
2014-09-26,3090,1220000.0,4,2.0,high_end
2015-05-05,3960,1220000.0,3,3.25,high_end
2015-03-16,3470,1218000.0,4,3.0,high_end
2014-08-13,3670,1218000.0,4,2.75,high_end
2014-05-19,3190,1216000.0,4,2.5,high_end
2014-07-14,4560,1215000.0,3,3.0,high_end
2015-04-25,2570,1215000.0,4,2.25,high_end
2014-06-24,3820,1215000.0,4,3.75,high_end
2014-05-20,4560,1212500.0,4,3.5,high_end
2015-04-24,3430,1211000.0,4,2.5,high_end
2014-12-01,3270,1210000.0,4,2.25,high_end
2014-09-11,5400,1210000.0,3,3.75,high_end
2014-05-28,3650,1210000.0,4,2.75,high_end
2015-04-10,1900,1210000.0,3,1.75,high_end
2015-04-22,4980,1210000.0,4,3.75,high_end
2014-10-13,3330,1210000.0,4,3.25,high_end
2014-09-03,4330,1209000.0,4,3.25,high_end
2015-03-13,1590,1208000.0,3,2.25,high_end
2015-04-04,4250,1208000.0,4,2.75,high_end
2015-04-28,3250,1208000.0,4,3.75,high_end
2014-09-12,4150,1206690.0,5,4.25,high_end
2015-04-02,3150,1206500.0,3,2.75,high_end
2014-10-21,2470,1205000.0,4,2.75,high_end
2014-08-19,3220,1205000.0,5,3.5,high_end
2015-04-03,3330,1205000.0,4,3.0,high_end
2014-09-15,3590,1205000.0,4,3.5,high_end
2014-07-08,3150,1205000.0,4,3.5,high_end
2014-12-12,4420,1205000.0,5,4.25,high_end
2014-07-14,3430,1202500.0,3,2.5,high_end
2015-05-05,3640,1200690.0,5,3.0,high_end
2014-05-12,1560,1200000.0,3,1.75,high_end
2015-02-17,3350,1200000.0,4,2.5,high_end
2015-03-31,3660,1200000.0,3,2.0,high_end
2015-04-08,2390,1200000.0,4,2.5,high_end
2014-05-23,4740,1200000.0,4,3.5,high_end
2014-06-17,4170,1200000.0,4,3.5,high_end
2014-12-30,2480,1200000.0,3,2.0,high_end
2014-07-05,2700,1200000.0,4,2.5,high_end
2014-09-23,2860,1200000.0,5,2.5,high_end
2014-10-08,3900,1200000.0,5,3.5,high_end
2015-04-08,2150,1200000.0,4,3.0,high_end
2014-06-25,3990,1200000.0,4,1.75,high_end
2014-05-02,2910,1200000.0,5,2.75,high_end
2014-08-27,4560,1200000.0,4,3.5,high_end
2014-10-30,3420,1200000.0,3,2.5,high_end
2015-05-01,2320,1200000.0,4,2.25,high_end
2015-02-18,2860,1200000.0,4,2.25,high_end
2014-08-28,3850,1200000.0,4,3.25,high_end
2015-04-23,3930,1200000.0,4,3.5,high_end
2014-08-22,4310,1200000.0,3,3.5,high_end
2014-08-14,2710,1200000.0,5,4.0,high_end
2014-10-21,3180,1200000.0,4,2.5,high_end
2014-06-30,2120,1200000.0,4,2.0,high_end
2014-08-07,4610,1200000.0,5,3.25,high_end
2014-09-22,2160,1200000.0,2,2.25,high_end
2015-04-27,4280,1200000.0,4,2.5,high_end
2015-04-24,3240,1199500.0,4,2.5,high_end
2014-11-13,4110,1199000.0,4,2.75,high_end
2014-07-01,3400,1198000.0,4,3.5,high_end
2014-10-15,2770,1197350.0,4,2.5,high_end
2014-11-10,3940,1197000.0,4,2.5,high_end
2014-09-10,5180,1195000.0,5,3.25,high_end
2015-01-08,4050,1195000.0,4,4.0,high_end
2014-06-27,3650,1195000.0,5,2.75,high_end
2014-07-03,3420,1195000.0,5,3.0,high_end
2015-03-16,3070,1195000.0,3,2.25,high_end
2014-07-08,3960,1195000.0,4,3.5,high_end
2015-01-22,2350,1195000.0,3,3.0,high_end
2015-02-11,2710,1191000.0,5,2.5,high_end
2014-11-12,3480,1190000.0,4,2.5,high_end
2014-10-13,2080,1190000.0,2,1.75,high_end
2014-06-19,3330,1190000.0,5,3.0,high_end
2014-07-30,3380,1190000.0,3,3.5,high_end
2014-06-23,3160,1190000.0,4,2.5,high_end
2014-05-19,2240,1190000.0,4,3.0,high_end
2015-05-12,2160,1190000.0,3,2.0,high_end
2015-05-01,2540,1190000.0,3,1.5,high_end
2014-11-07,4340,1187500.0,4,3.5,high_end
2015-03-30,2860,1187500.0,3,2.25,high_end
2014-09-24,2550,1186040.0,3,1.75,high_end
2014-05-21,2760,1185000.0,3,2.25,high_end
2014-06-17,2500,1185000.0,3,2.75,high_end
2014-07-25,2390,1185000.0,3,2.25,high_end
2015-03-14,3890,1185000.0,7,3.5,high_end
2014-12-01,3960,1185000.0,4,3.25,high_end
2014-10-01,2510,1185000.0,3,2.5,high_end
2015-05-07,2850,1185000.0,4,2.75,high_end
2014-07-30,3020,1185000.0,4,2.75,high_end
2014-06-12,3200,1184000.0,4,2.5,high_end
2014-05-22,1610,1180500.0,3,1.75,high_end
2014-09-21,3270,1180000.0,5,2.25,high_end
2014-08-18,2570,1180000.0,4,3.0,high_end
2014-10-07,3960,1180000.0,5,5.0,high_end
2015-03-28,6260,1180000.0,6,6.5,high_end
2015-04-24,3750,1180000.0,4,3.25,high_end
2014-06-10,3630,1180000.0,5,3.75,high_end
2014-10-23,4150,1175000.0,4,3.5,high_end
2015-04-30,2590,1175000.0,4,2.0,high_end
2015-02-05,2560,1175000.0,5,2.75,high_end
2014-12-05,4060,1175000.0,4,3.25,high_end
2014-05-28,1970,1175000.0,3,2.5,high_end
2015-04-08,3780,1175000.0,4,3.25,high_end
2015-01-14,4700,1175000.0,4,2.5,high_end
2015-05-03,1770,1175000.0,2,2.5,high_end
2014-07-17,4310,1174660.0,6,3.5,high_end
2014-06-17,2570,1170000.0,4,2.5,high_end
2015-04-02,3090,1170000.0,5,2.75,high_end
2014-05-22,2890,1170000.0,3,2.75,high_end
2014-10-29,2810,1169000.0,5,2.5,high_end
2014-08-18,4610,1169000.0,5,4.25,high_end
2014-08-14,2910,1168000.0,5,2.75,high_end
2014-06-30,3790,1165000.0,3,3.0,high_end
2015-02-09,3080,1165000.0,4,2.25,high_end
2015-03-25,3920,1165000.0,4,3.75,high_end
2014-07-16,2670,1165000.0,3,2.5,high_end
2014-10-21,4220,1165000.0,5,3.75,high_end
2015-04-07,3620,1164000.0,3,3.5,high_end
2014-10-22,2960,1161000.0,4,2.5,high_end
2015-02-19,2870,1160000.0,5,1.75,high_end
2014-06-18,4680,1160000.0,4,3.5,high_end
2015-04-02,3560,1160000.0,4,3.75,high_end
2015-04-06,2680,1160000.0,4,3.0,high_end
